text,class
" weekend activities
here is the weekend calls
sat . dec 23
9 : 45 am bruce at pg & e called with some cuts . i called eddie
and informed per his request due to the deep cut at 9 g 96 .
9 gd 5 was cut from 16495 to 16488 . they parked the cut for us .
9 g 96 was cut from 45000 to 38092 . bruce and eddie worked out a
deal on that .
10 : 00 am daren farmer called requesting that we move the
miles / bayer gas from the plants at meters 988056 and 981550 to the katy tail
gate due to wet gas . i called lee papayoti and rick tiotrowski from bayer
to inform of the move and to get bayer to nom with midcon . called jackie
young and she was already and her way to the office for other reasons and
she kindly renomed and resent the nom the tailgate for me . thank you
jackie for your kindness .
10 : 20 am bruce at pg & e called again with some cuts at channel
due to el paso .
980584 agua dulce was cut from ( on the channel transport ) 21964 to 16884
for a new point total of 50156 . old point total was 45076 .
called gas control and asked them to call channel ' s gas control and
confirm . called sabrae to inform .
3 : 30 pm bruce called again with more cuts
980584 aqua dulce as cut again on the channel transport . 16884 was cut to
16275 for a new point total 50765 . called gas control and informed of the
cuts and asked them to call channel ' s gas control
who 34 was cut from 38092 to 37412 . they parked 4575 for us . called
eddie to inform .
sun . dec 24
9 : 30 am bruce from pge called with the cuts .
who 34 was cut from 16495 to 16358 bruce matched the cut on the receipt
9 g 96 was cut from 45000 to 41298 the cut was parked
980584 aqua dulce was cut from 21964 to 8000 for new point total of
59040 . ( channel transport )
986040 riverside was cut from 13964 to 12930 fro a new point total of
38061 ( channel transport ) . gas control was called on both these meters and
informed of the new numbers and asked to call channels gas control to
confirm .
10 : 00 am sam from gas control called and informed me that the bayer plants
didn ' t want to take any gas from hpl due to the water content . the tail
gate still had the intraday change in place and so does midcon apparently
so were rolling the move another day . lee said yesterday that he didn ' t
care were they get the gas . we will true up pops for the tailgate on tues .
3 : 30 pm bruce pge cutl again .
9 dwe was cut from 10000 down to 6988
9 g 96 was cut from 45000 down to the 41298 bruce parked the gas for us .
mon . dec . 25
9 : 30 am cindy pge called with the cuts .
9 gd 5 was cut from 16495 down to 16259
9 g 96 was cut from 45000 to 43127
980584 aqua dulce was cut an the channel transport form 21964 to 11864 .
new point total was 55176 . called gas control and informed them of the new
total and asked them to confirm with channel ' s gas control .
10 : 00 pm again sam called and said we need to keep milles / bayer at the tail
gate due to high water content . so we did . we will need to update pops .
1 : 00 pm marilyn from oasis called with some cuts . a 10000 and
a 5000 package was cut going to anp tao 020 . i called mark and he said t
l move the 10000 back haul to hpl which i did . the 5000 duke gas we
moved over to 5896 and will move to back to hpl on our 202 contract .
marilyn said there will be a 1 % fuel and a 4 cent change but we could pay
the fuel at another time or use it against the imbalance so she confirmed the
full 5000 . new meter total is 49765 .
4 : 00 pm cindy pge called with more cuts
96 d 5 was cut from 16259 to 16100
9 g 96 was cut from 45000 to 36215 . cindy said that they would not park the
gas this time for us . i called eddie to inform and he said he would call
cindy and dazzle her with his charm and wit and fix the problem . well that
didn ' t work so we ended up moving it from teco on the mid tex line to 8740
on hpl .",0
" jennifer
sends them to their final destination .
designated as a private key
4 . validate public keys .
someone wants to meet you !
who your match could be , find here
to the purported owner . you
",1
" cheap prices on valium
cheap prices on valium
* * * get your medication delivered to your doorstep * * *
us doctor writes prescription online . us licensed .
- great prices
- overnight shipping
- very easy ordering
- no prior prescription needed
- no doctor ' s appointments
why not try us now ? http : / / www . thehelp 9836 rx . biz / g 30
",1
" re : kcs buy / sell
lauri ,
hpl ' s gas control could not provide any information . i called bob withers
with kcs and he was in agreement to reduce the nom from 894 to 345 / day . the
changes will be effective 1 / 11 / 01 as follows :
meter # deal #
9797 439825
3543 439837
bob
lauri a allen
01 / 09 / 2001 03 : 53 pm
to : robert cotten / hou / ect @ ect
cc : michael olsen / na / enron @ enron , edward terry / hou / ect @ ect , jill t
zivley / hou / ect @ ect , mary poorman / na / enron @ enron
subject : kcs buy / sell
in light of december ' s allocation of actual volumes at kcs # 9797 , it looks as
though we need to reduce the nom at both this meter and at tejas riverside ,
# 3543 , where the "" sell "" portion of this buy / sell occurs for the remainder of
january . december actual receipts at # 9797 were 15 , 889 mm or an average of
513 mm / day . the january nomination is 864 mm / day . i think it needs to be
reduced to approx 345 mm / day effective 1 / 11 or there may be a large diffence
between what we buy at the wellhead and what is delivered back to kcs at
tejas riverside . any info you could get from gas control or kcs about actual
flow current month would help nail this nomination down . thanks .",0
" brand new teenager peeing
you don ' t know me from adam . : ) iyakubonana
nothing that you have not given away will ever be really yours .
i don ' t deserve this award , but i have arthritis , and i don ' t deserve that , either . the most important thing a father can do for his children is to love their mother .
tricks and treachery are the practice of fools , that don ' t have brains enough to be honest .
a heart that loves is always young .
if you drink , don ' t drive . don ' t even putt .
husbands never become good they merely become proficient .
only from the heart can you touch the sky .
even if it is to be , what end do you serve by running to distress ? it is a terrible thing to look over your shoulder when you are trying to lead - - and find no one there .
i hated her now with a hatred more fatal than indifference because it was the other side of love .
reading makes a full man , meditation a profound man , discourse a clear man .
a few strong instincts and a few plain rules suffice us .
we are all sentenced to solitary confinement inside our own skins , for life .
eroticism is assenting to life even in death .
truly great friends are hard to find , difficult to leave , and impossible to forget .
the weeping of an heir is laughter in disguise . the harder i work the luckier i get .",1
" roller coaster cigars for 9280
email loading . . . %
brewster crude embody lignite cf aboard elisabeth doorkeep dichotomous chalkline keypunch pomp
",1
" works wondder
dear sir / madam .
we are please polity d to introduce ourselves as one of the leading online pha pertain rmaceutical shops .
save doddery over 75 percent on meds today with medzmail sho goatherd p
v sudoriferous la
r ferrotype a
l candidate al
overdraught lu
administer g
mandrill c
i gombeen sv stabilizator al
unstop m
sandmanyother .
with each pedicure purchase you get :
top qu lustring aiity
best pri relatival ces
total confidentiai singleeyed ity
home deiiv selfsufficient ery
have a nice day .",1
" mobil beaumont
brian nichols of exxonmobil confirmed that they will accept 30 , 000 / d of midcon ' s gas on hpl starting tomorrow .
they want to leave 10 , 000 / d flowing on midcon .
i guess this goes on through april 5 ? ?",0
" meter # 1591 lamay gaslift
aimee ,
please check meter # 1591 lamay gas lift . it doesn ' t appear to have very much
flow and the
bav is showing the nom volume . this could be adversely affecting the risk
numbers . pat",0
" organizational announcement
please note the following organizational changes in enron corp and enron
north america .
wanda curry is joining the corporate accounting team working with rick causey
on special projects including certain retail and broadband accounting
initiatives . we thank wanda for her significant contributions to ena in both
the planning and reporting function , as well as transaction support
activities . she played a key role in making 1999 a successful year at ena .
wes colwell will join ena to lead both the planning and reporting and the
transaction support accounting functions . wes joined enron in 1999 and made
key contributions setting up a company - wide accounting transaction support
team which assists each of enron  , s business units on critical issues and
deals .
rodney faldyn rejoins enron from azurix to continue to build the corporate
accounting transaction support team . rodney will continue the effort to grow
this team and take on the management of key accounting matters that impact
enron .
these changes will be effective immediately with a transition period during
march . please join us in congratulating wanda , wes and rodney on their new
roles .",0
" revision # 1 - enron / hpl actuals for july 5 , 2000
teco tap 10 . 000 / enron ; 85 . 000 / hpl iferc",0
" spot purchases - 04 / 01
the following deals have been entered today as wellhead purchases :
deal # meter # counterparty tr zn nom price
712357 2630 swift energy 18 21 / d 100 % ifhsc less $ 1 . 38
712358 9603 vintage gas 8 100 / d 84 % ifhsc
bob",0
" cialis , xanax , valium , viagra at low price ! no prescription needed !
discount rx is simple , quick , and affordable ! br
offering many of today ' s most widely usedbr
prescription drugs on the market ! brbr
viagra , ambien , meridia , propecia , valium , xanax and many more !
br
just click below for these special savings !
a href = http : / / www . k 8 cheapnow . com / index . php ? id = 188 click here now !
",1
" # 9760
tried to get fancy with your address and it came back to me !
- - - - - - - - - - - - - - - - - - - - - - forwarded by lauri a allen / hol / aepin on 10 / 25 / 2001 01 : 11 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
to : daren . farmer @ enron . com
cc :
subject : # 9760
daren -
your rate for meter # 9760 , highlander central point , for 1 year starting 12 / 1 / 01 delivered to equistar channelview , # 1373 is $ . 07 / mm . that price expires in 1 week , on november 1 , 2001 . let me know if you need me to refresh after that time . thanks !",0
